2020-10-27 10:27:53,348 INFO  [Log] I am in onStart method Search TestCase with Data Set 2 
2020-10-27 10:27:53,348 INFO  [Log] I am in onStart method Search TestCase with Data Set 2 
2020-10-27 10:27:53,348 INFO  [Log] I am in onTestSkipped method Search_Functionality skipped 
2020-10-27 10:27:53,448 INFO  [Log] I am on Finish method TDD- Web 
2020-10-27 10:30:40,975 INFO  [Log] I am on Start Test TDD- Web 
2020-10-27 10:30:41,924 INFO  [Log] Search TestCase with Data Set 1 
2020-10-27 10:30:47,279 INFO  [Log] I am on TestStart method Search_Functionality start 
2020-10-27 10:30:47,279 INFO  [Log] I am in onStart method Search TestCase with Data Set 1 
2020-10-27 10:30:47,280 INFO  [Log] I am in onStart method Search TestCase with Data Set 1 
2020-10-27 10:30:52,949 INFO  [Log] I am on TestSuccess method Search_Functionality succeed 
2020-10-27 10:30:54,097 INFO  [Log] Search TestCase with Data Set 2 
2020-10-27 10:30:57,809 INFO  [Log] I am on TestStart method Search_Functionality start 
2020-10-27 10:30:57,812 INFO  [Log] I am in onStart method Search TestCase with Data Set 2 
2020-10-27 10:30:57,813 INFO  [Log] I am in onStart method Search TestCase with Data Set 2 
2020-10-27 10:31:03,440 INFO  [Log] I am on TestSuccess method Search_Functionality succeed 
2020-10-27 10:31:04,185 INFO  [Log] Search TestCase with Data Set 3 
2020-10-27 10:31:07,662 INFO  [Log] I am on TestStart method Search_Functionality start 
2020-10-27 10:31:07,662 INFO  [Log] I am in onStart method Search TestCase with Data Set 3 
2020-10-27 10:31:07,662 INFO  [Log] I am in onStart method Search TestCase with Data Set 3 
2020-10-27 10:31:12,871 INFO  [Log] I am on TestSuccess method Search_Functionality succeed 
2020-10-27 10:31:13,481 INFO  [Log] I am on Finish method TDD- Web 
2020-10-27 10:34:25,926 INFO  [Log] I am on Start Test TDD- Web 
2020-10-27 10:34:26,987 INFO  [Log] Search TestCase with Data Set 1 
2020-10-27 10:34:31,880 INFO  [Log] I am on TestStart method Search_Functionality start 
2020-10-27 10:34:31,881 INFO  [Log] I am in onStart method Search TestCase with Data Set 1 
2020-10-27 10:34:31,881 INFO  [Log] I am in onStart method Search TestCase with Data Set 1 
2020-10-27 10:34:36,427 INFO  [Log] I am on TestSuccess method Search_Functionality succeed 
2020-10-27 10:34:38,315 INFO  [Log] Search TestCase with Data Set 2 
2020-10-27 10:34:42,199 INFO  [Log] I am on TestStart method Search_Functionality start 
2020-10-27 10:34:42,199 INFO  [Log] I am in onStart method Search TestCase with Data Set 2 
2020-10-27 10:34:42,199 INFO  [Log] I am in onStart method Search TestCase with Data Set 2 
2020-10-27 10:35:08,679 INFO  [Log] I am on TestSuccess method Search_Functionality succeed 
2020-10-27 10:35:09,151 INFO  [Log] Search TestCase with Data Set 3 
2020-10-27 10:35:12,410 INFO  [Log] I am on TestStart method Search_Functionality start 
2020-10-27 10:35:12,410 INFO  [Log] I am in onStart method Search TestCase with Data Set 3 
2020-10-27 10:35:12,410 INFO  [Log] I am in onStart method Search TestCase with Data Set 3 
2020-10-27 10:35:18,274 INFO  [Log] I am on Finish method TDD- Web 
2020-10-29 19:21:29,091 INFO  [Log] I am on Start Test TDD- Web 
2020-10-29 19:21:30,339 INFO  [Log] Search TestCase with Data Set 1 
2020-10-29 19:21:45,981 INFO  [Log] I am on TestStart method Search_Functionality start 
2020-10-29 19:21:45,982 INFO  [Log] I am in onStart method Search TestCase with Data Set 1 
2020-10-29 19:21:45,982 INFO  [Log] I am in onStart method Search TestCase with Data Set 1 
2020-10-29 19:21:53,656 INFO  [Log] I am on TestSuccess method Search_Functionality succeed 
2020-10-29 19:21:55,359 INFO  [Log] Search TestCase with Data Set 2 
2020-10-29 19:22:02,863 INFO  [Log] I am on TestStart method Search_Functionality start 
2020-10-29 19:22:02,863 INFO  [Log] I am in onStart method Search TestCase with Data Set 2 
